# mode=PY timeScale=20 fixedDeltaTime=0.01999999 obsLen=89
# sensors=RayPerceptionSensor:0-64:65|VectorSensor_size24:65-88:24
# agents=0=Arena_0/Agent_Blue_0|1=Arena_0/Agent_Blue_1|2=Arena_0/Agent_Blue_2
mode,agentIdx,acadStep,agentStep,episodes,c0,c1,c2,d0,o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88
PY,0,8890,8890,0,-0.2008479,0.1909185,-1,0,0,0,0,1,1,0,0,0,0,0.9267449,0,0,0,0,0.8751624,0,0,0,0,0.8521748,0,0,0,0,0.7633818,0,0,0,0,0.830131,0,0,0,0,0.710906,0,0,0,0,0.8540818,0,0,0,0,0.7005168,0,0,0,0,0.9311453,0,0,1,0,0.05979189,1,0,0,0,0.09958585,0,0,1,0,0.03403478,0.6094901,0.6688564,0.7690672,0.6391679,0.0007713242,0.0006410629,1,0.8571429,0,0,1,0,1,0,0,1,0.2487516,-0.9685673,0.4113971,-0.2235353,-0.9746959,0.5072912,0,0.1307129
PY,1,8890,8890,0,-0.08659951,0.07606222,0.01003368,0,0,0,0,0,0.8564904,0,0,0,0,0.7837086,0,0,0,1,1,0,0,0,0,0.7600949,0,0,0,0,0.9799112,0,0,0,0,0.7786102,0,0,0,0,0.859687,0,0,0,0,0.8447263,0,0,0,0,0.8043638,0,0,0,0,0.9809,0,0,0,0,0.7960511,0,0,0,1,1,0,0,1,0,0.2899564,0.6413532,0.6259128,0.8873689,0.4610603,0.01833162,0.07428293,1,0.4285714,0,0,1,0,1,0,0,1,0.2601009,-0.9655815,0.3943585,-0.157944,-0.9874482,0.5262949,0,0.1307129
PY,2,8890,8890,0,-0.1103359,0.1107775,0.08968318,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4669996,0,0,0,1,1,0,0,1,0,0.4374513,0,0,0,1,1,0,0,1,0,0.03334907,0.5115141,0.3835792,0.9686532,0.2484173,0.06279892,0.1054374,1,0.4,0,0,0.2599998,0,0,0,1,1,-0.9108849,-0.4126607,0.1415682,-0.7182428,-0.6957927,0.362563,0,0.672039
PY,0,8895,8895,0,-0.1100534,0.09889662,0.62275,0,0,0,0,0,0.8232845,0,0,0,0,0.9949986,0,0,0,0,0.7359519,0,0,0,0,0.9694708,0,0,0,0,0.6994623,0,0,0,0,0.8718583,0,0,1,0,0.1230621,0,0,0,0,0.8328989,0,0,1,0,0.04605513,0,0,0,0,0.8406534,0,0,1,0,0.0293,0,0,0,0,0.8973866,0,0,1,0,0.0223682,0.6093419,0.6704,0.5339127,0.8455396,-0.02309812,0.06757246,1,0.8571429,0,0,1,0,1,0,0,1,-0.05887681,-0.9982653,0.413211,-0.5101945,-0.860059,0.5081155,0,0.1326588
PY,1,8895,8895,0,-0.08626038,0.07570057,0.009336313,0,0,0,0,0,0.8545951,0,0,0,0,0.7826341,0,0,0,1,1,0,0,0,0,0.7596222,0,0,0,0,0.9799451,0,0,0,0,0.7787056,0,0,0,0,0.8588803,0,0,0,0,0.8455302,0,0,0,0,0.8029678,0,0,0,0,0.9828603,0,0,0,0,0.7940831,0,0,0,1,1,0,0,1,0,0.2943883,0.6415549,0.6267251,0.8888178,0.4582609,0.01841745,0.07376638,1,0.4285714,0,0,1,0,1,0,0,1,0.264897,-0.9642768,0.3954446,-0.1528696,-0.9882464,0.5269435,0,0.1326588
PY,2,8895,8895,0,-0.1060488,0.1062308,0.07159354,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.46946,0,0,0,1,1,0,0,1,0,0.4366152,0,0,0,1,1,0,0,1,0,0.06474621,0.5123311,0.3849021,0.9752668,0.2210309,0.06180892,0.09760282,1,0.4,0,0,0.2766664,0,0,0,1,1,-0.8916855,-0.4526554,0.1407775,-0.6938431,-0.7201262,0.3625651,0,0.6702287
PY,0,8900,8900,0,-0.1128829,0.1021786,0.3764612,0,0,0,0,0,0.9606456,0,0,0,0,0.9909555,0,0,0,0,0.8060894,0,0,0,0,0.8817264,0,0,0,0,0.7281891,0,0,0,0,0.8347188,0,0,0,0,0.6983494,0,0,0,0,0.8352175,0,0,1,0,0.1033142,0,0,0,0,0.8833677,0,0,1,0,0.04490439,0,0,0,0,0.994291,0,0,1,0,0.02970948,0.6098547,0.6699719,0.6880976,0.7256182,0.0006328002,0.0006672889,1,0.8571429,0,0,1,0,1,0,0,1,0.1338203,-0.9910057,0.413136,-0.3349858,-0.9422232,0.5085186,0,0.1297895
PY,1,8900,8900,0,-0.1064435,0.09737414,-0.1504986,0,0,0,0,0,0.8528096,0,0,0,0,0.781611,0,0,0,0,0.9974408,0,0,0,0,0.7591577,0,0,0,0,0.9798549,0,0,0,0,0.7787695,0,0,0,0,0.8580211,0,0,0,0,0.8462533,0,0,0,0,0.8015682,0,0,0,0,0.9846617,0,0,0,0,0.7921542,0,0,0,1,1,0,0,1,0,0.2987018,0.6417567,0.6275287,0.8901581,0.4556519,0.01849028,0.07327332,1,0.4285714,0,0,1,0,1,0,0,1,0.2694419,-0.9630166,0.3965229,-0.1480927,-0.9889736,0.5276203,0,0.1297895
PY,2,8900,8900,0,-0.1030234,0.1048607,0.4777045,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0.593964,0,0,0,1,1,0,0,1,0,0.4358351,0,0,0,1,1,0,0,1,0,0.1883413,0.5131215,0.3861168,0.9799911,0.1990411,0.06065965,0.0914101,1,0.4,0,0,0.2933331,0,0,0,1,1,-0.8739147,-0.4860792,0.140125,-0.6731477,-0.7395081,0.3626722,0,0.6686648
PY,0,8905,8905,0,-0.2011466,0.1912225,-1,0,0,0,0,1,1,0,0,0,0,0.9249043,0,0,0,0,0.8732266,0,0,0,0,0.8504265,0,0,0,0,0.7617528,0,0,0,0,0.8283794,0,0,0,0,0.7094337,0,0,0,0,0.8522296,0,0,0,0,0.6991065,0,0,0,0,0.9290648,0,0,1,0,0.0659375,1,0,0,0,0.09405234,0,0,1,0,0.03754831,0.6102858,0.6695006,0.7689089,0.6393585,0.0003100275,0.0002578199,1,0.8571429,0,0,1,0,1,0,0,1,0.2475361,-0.9688787,0.4129347,-0.2231686,-0.97478,0.5087582,0,0.1261978
PY,1,8905,8905,0,-0.08941564,0.07894062,0.04750954,0,0,0,0,0,0.8741555,0,0,0,0,0.7909445,0,0,0,1,1,0,0,0,0,0.7595888,0,0,0,0,0.9446796,0,0,0,0,0.7705826,0,0,0,0,0.8391281,0,0,0,0,0.8271458,0,0,0,0,0.7932596,0,0,0,0,0.9478148,0,0,0,0,0.7926641,0,0,0,1,1,0,0,1,0,0.2612351,0.642072,0.6288199,0.8676279,0.4972141,0.02255675,0.1006136,1,0.4285714,0,0,1,0,1,0,0,1,0.2264211,-0.9740295,0.3982479,-0.1915846,-0.9814761,0.5286511,0,0.1261978
PY,2,8905,8905,0,-0.1409339,0.1371565,-0.9359307,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4526894,0,0,1,0,0.7466356,0,0,1,0,0.4274509,0.5140057,0.3872015,0.9987351,0.05028278,0.07248379,0.07875881,1,0.4,0,0,0.3099997,0,0,0,1,1,-0.781954,-0.6233364,0.139754,-0.5503558,-0.8349304,0.3629564,0,0.668458
PY,0,8910,8910,0,-0.1104727,0.09929755,0.6165959,0,0,0,0,0,0.8198581,0,0,0,0,0.9907615,0,0,0,0,0.7329412,0,0,0,0,0.9674983,0,0,0,0,0.696643,0,0,0,0,0.8700239,0,0,1,0,0.1362937,0,0,0,0,0.8310964,0,0,1,0,0.0510672,0,0,0,0,0.8387852,0,0,1,0,0.03249777,0,0,0,0,0.8953364,0,0,1,0,0.02481284,0.610166,0.6716678,0.5337033,0.8456718,-0.03558761,0.09130868,1,0.8571429,0,0,1,0,1,0,0,1,-0.05886599,-0.9982659,0.4155608,-0.5085415,-0.8610375,0.5100386,0,0.1291416
PY,1,8910,8910,0,-0.0876803,0.0771714,0.0387244,0,0,0,0,0,0.8663599,0,0,0,0,0.7871199,0,0,0,1,1,0,0,0,0,0.7586312,0,0,0,0,0.9518612,0,0,0,0,0.7723141,0,0,0,0,0.841767,0,0,0,0,0.8321872,0,0,0,0,0.7928098,0,0,0,0,0.9581164,0,0,0,0,0.7894548,0,0,0,1,1,0,0,1,0,0.2738426,0.6422622,0.6297045,0.8749521,0.4842094,0.01723515,0.07787783,1,0.4285714,0,0,1,0,1,0,0,1,0.2428926,-0.9700531,0.3994023,-0.1747826,-0.984607,0.529326,0,0.1291416
PY,2,8910,8910,0,-0.1177107,0.1143625,0.08319425,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0.5937479,0,0,0,1,1,0,0,1,0,0.4390304,0,0,0,1,1,0,0,1,0,0.4208187,0,0,0,1,1,0,0,1,0,0.05527926,0.5151553,0.3890971,0.9413001,0.3375711,0.06316218,0.1386428,1,0.4,0,0,0.3266664,0,0,0,1,1,-0.9200071,-0.3919018,0.1387661,-0.7629521,-0.646455,0.3630008,0,0.6651768
PY,0,8915,8915,0,-0.1133083,0.1026022,0.3721102,0,0,0,0,0,0.9552962,0,0,0,0,0.9896945,0,0,0,0,0.8022421,0,0,0,0,0.8800414,0,0,0,0,0.7251539,0,0,0,0,0.8326749,0,0,0,0,0.6958047,0,0,0,0,0.8327476,0,0,1,0,0.1149535,0,0,0,0,0.8802807,0,0,1,0,0.05033439,0,0,0,0,0.9901807,0,0,1,0,0.03337335,0.6108723,0.6710853,0.6865132,0.7271173,0.0007272745,0.0007703006,1,0.8571429,0,0,1,0,1,0,0,1,0.1310111,-0.9913809,0.4154669,-0.3356027,-0.9420037,0.5105892,0,0.1256169
PY,1,8915,8915,0,-0.08667585,0.07610794,0.03351995,0,0,0,0,0,0.8601511,0,0,0,0,0.7840724,0,0,0,1,1,0,0,0,0,0.7578965,0,0,0,0,0.9576581,0,0,0,0,0.773779,0,0,0,0,0.8437943,0,0,0,0,0.8363967,0,0,0,0,0.7923044,0,0,0,0,0.9667477,0,0,0,0,0.7867094,0,0,0,1,1,0,0,1,0,0.2852605,0.6424535,0.630546,0.8807782,0.4735293,0.0175431,0.07545359,1,0.4285714,0,0,1,0,1,0,0,1,0.2564962,-0.9665454,0.4005137,-0.1608276,-0.9869825,0.5300134,0,0.1256169
PY,2,8915,8915,0,-0.1209809,0.1217913,0.08180328,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.43919,0,0,0,1,1,0,0,1,0,0.4183088,0,0,0,1,1,0,0,1,0,0.07627796,0.5158731,0.3906129,0.9498005,0.3128564,0.05347904,0.1099307,1,0.4,0,0,0.343333,0,0,0,1,1,-0.9020044,-0.4317271,0.137816,-0.7412763,-0.6712,0.3628401,0,0.6631182
PY,0,8920,8920,0,-0.2017864,0.1918774,-1,0,0,0,0,1,1,0,0,0,0,0.9237478,0,0,0,0,0.8681959,0,0,0,0,0.8485658,0,0,0,0,0.7582084,0,0,0,0,0.8258727,0,0,0,0,0.7067734,0,0,0,0,0.8489358,0,0,0,0,0.6970649,0,0,0,0,0.924602,0,0,1,0,0.07389285,1,0,0,0,0.09092768,0,0,1,0,0.04232263,0.6114216,0.6704897,0.7666355,0.6420826,0.0006666211,0.0005583316,1,0.8571429,0,0,1,0,1,0,0,1,0.242863,-0.9700607,0.4152177,-0.2255933,-0.9742215,0.5108997,0,0.1223703
PY,1,8920,8920,0,-0.08586528,0.0752489,0.02876675,0,0,0,0,0,0.8548741,0,0,0,0,0.78148,0,0,0,1,1,0,0,0,0,0.7572894,0,0,0,0,0.9626353,0,0,0,0,0.7750818,0,0,0,0,0.8454591,0,0,0,0,0.8401103,0,0,0,0,0.7917663,0,0,0,0,0.9743906,0,0,0,0,0.7842396,0,0,0,1,1,0,0,1,0,0.2960865,0.6426475,0.6313615,0.8857158,0.4642281,0.01792883,0.07396597,1,0.4285714,0,0,1,0,1,0,0,1,0.2683868,-0.9633114,0.4016019,-0.1484647,-0.9889178,0.5306596,0,0.1223703
PY,2,8920,8920,0,-0.1171848,0.11768,0.06635447,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4393792,0,0,0,1,1,0,0,1,0,0.4158576,0,0,0,1,1,0,0,1,0,0.1086286,0.5167204,0.3922168,0.9575262,0.2883465,0.06178503,0.1141154,1,0.4,0,0,0.3599997,0,0,0,1,1,-0.8815486,-0.4720935,0.136954,-0.7187078,-0.6953123,0.3627486,0,0.660669
PY,0,8925,8925,0,-0.1110874,0.09989642,0.6090649,0,0,0,0,0,0.8138677,0,0,0,0,0.9821672,0,0,0,0,0.7283292,0,0,0,0,0.9670373,0,0,0,0,0.6928607,0,0,0,0,0.8687359,0,0,1,0,0.1485327,0,0,0,0,0.8291506,0,0,1,0,0.0565841,0,0,0,0,0.8361269,0,0,1,0,0.03615282,0,0,0,0,0.8917015,0,0,1,0,0.02765738,0.6111529,0.6732719,0.5306994,0.8475601,-0.0365025,0.0927075,1,0.8571429,0,0,1,0,1,0,0,1,-0.0619165,-0.9980814,0.4184836,-0.5091907,-0.8606537,0.5124027,0,0.1268952
PY,1,8925,8925,0,-0.1055659,0.09643864,-0.1361668,0,0,0,0,0,0.8503932,0,0,0,0,0.7792672,0,0,0,0,0.9948252,0,0,0,0,0.7567697,0,0,0,0,0.9667954,0,0,0,0,0.7762057,0,0,0,0,0.8467487,0,0,0,0,0.8433291,0,0,0,0,0.791162,0,0,0,0,0.9810561,0,0,0,0,0.7819842,0,0,0,1,1,0,0,1,0,0.3062146,0.6428438,0.6321561,0.8898748,0.4562048,0.01825806,0.07275528,1,0.4285714,0,0,1,0,1,0,0,1,0.2787306,-0.9603694,0.4026715,-0.1376306,-0.9904837,0.5313065,0,0.1268952
PY,2,8925,8925,0,-0.1124696,0.113188,0.04272561,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4414888,0,0,0,1,1,0,0,1,0,0.4156983,0,0,0,1,1,0,0,1,0,0.1389142,0.5170319,0.3927805,0.9633284,0.2683249,0,0,1,0.4,0,0,0.3766663,0,0,0,1,1,-0.8680419,-0.4964908,0.1366789,-0.7022077,-0.7119721,0.3627344,0,0.6610371
PY,0,8930,8930,0,-0.1140899,0.1034072,0.3694673,0,0,0,0,0,0.9457671,0,0,0,0,0.9902914,0,0,0,0,0.7959544,0,0,0,0,0.8790397,0,0,0,0,0.7206513,0,0,0,0,0.8305113,0,0,0,0,0.6924705,0,0,0,0,0.8294364,0,0,1,0,0.1264701,0,0,0,0,0.8755018,0,0,1,0,0.05646347,0,0,0,0,0.9831005,0,0,1,0,0.03765164,0.6121141,0.6724948,0.6822013,0.7311645,0.0001749275,0.0001874715,1,0.8571429,0,0,1,0,1,0,0,1,0.1244758,-0.9922227,0.4183756,-0.3393122,-0.9406739,0.5131525,0,0.1219768
PY,1,8930,8930,0,-0.08820235,0.07763234,0.0584321,0,0,0,0,0,0.86948,0,0,0,0,0.7875596,0,0,0,1,1,0,0,0,0,0.7570449,0,0,0,0,0.9349363,0,0,0,0,0.7687018,0,0,0,0,0.829522,0,0,0,0,0.8259467,0,0,0,0,0.783425,0,0,0,0,0.9475995,0,0,0,0,0.7821268,0,0,0,1,1,0,0,1,0,0.2711918,0.6431557,0.6334258,0.8695513,0.4938427,0.02261358,0.09937762,1,0.4285714,0,0,1,0,1,0,0,1,0.2400569,-0.9707589,0.4043814,-0.1769336,-0.9842228,0.532376,0,0.1219768
PY,2,8930,8930,0,-0.1117973,0.1124366,0.0291399,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4440086,0,0,0,1,1,0,0,1,0,0.4166681,0,0,0,1,1,0,0,1,0,0.1616688,0.5170525,0.3927042,0.9668433,0.2553706,0,0,1,0.4,0,0,0.393333,0,0,0,1,1,-0.8615296,-0.5077076,0.1367851,-0.6927518,-0.7211762,0.3628468,0,0.6642816
PY,0,8935,8935,0,-0.2026923,0.1928036,-1,0,0,0,0,1,1,0,0,0,0,0.9235306,0,0,0,0,0.8599939,0,0,0,0,0.8468472,0,0,0,0,0.752629,0,0,0,0,0.822883,0,0,0,0,0.7027783,0,0,0,0,0.8445126,0,0,0,0,0.6942219,0,0,0,0,0.9181432,0,0,1,0,0.08253353,1,0,0,0,0.08706404,0,0,1,0,0.04778076,0.6127868,0.6719088,0.7622877,0.6472383,4.656613E-10,0.0001192391,1,0.8571429,0,0,1,0,1,0,0,1,0.2353378,-0.9719137,0.4182522,-0.2303609,-0.9731053,0.5136284,0,0.1184894
PY,1,8935,8935,0,-0.08633985,0.07572611,0.048262,0,0,0,0,0,0.8601829,0,0,0,0,0.7830691,0,0,0,1,1,0,0,0,0,0.7560494,0,0,0,0,0.9444147,0,0,0,0,0.7710111,0,0,0,0,0.8333483,0,0,0,0,0.8323555,0,0,0,0,0.7834479,0,0,0,0,0.9605654,0,0,0,0,0.7787994,0,0,0,1,1,0,0,1,0,0.2872862,0.6433434,0.6342801,0.8784698,0.477798,0.01731879,0.07615933,1,0.4285714,0,0,1,0,1,0,0,1,0.259654,-0.9657017,0.4055083,-0.156791,-0.9876319,0.5330395,0,0.1184894
PY,2,8935,8935,0,-0.1117599,0.1123586,0.01723128,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4457917,0,0,0,1,1,0,0,1,0,0.4173776,0,0,0,1,1,0,0,1,0,0.1818839,0.5170662,0.392651,0.9691406,0.246509,-7.450581E-09,0,1,0.4,0,0,0.4099996,0,0,0,1,1,-0.8570111,-0.5152981,0.1368585,-0.6862392,-0.7273761,0.3628826,0,0.6664443
PY,0,8940,8940,0,-0.1142005,0.1029713,0.6166323,0,0,0,0,0,0.8054934,0,0,0,0,0.9695386,0,0,0,0,0.7222284,0,0,0,0,0.9679416,0,0,0,0,0.6881899,0,0,0,0,0.8678813,0,0,1,0,0.1598737,0,0,0,0,0.8269757,0,0,1,0,0.06276014,0,0,0,0,0.8326184,0,0,1,0,0.0403984,0,0,0,0,0.8864565,0,0,1,0,0.03101858,0.6123508,0.6751948,0.5249713,0.8511199,-0.05825849,0.2210309,1,0.8571429,0,0,1,0,1,0,0,1,-0.06811133,-0.9976778,0.4220006,-0.5121557,-0.8588927,0.5152612,0,0.1241846
PY,1,8940,8940,0,-0.08529329,0.0746171,0.03835162,0,0,0,0,0,0.8527728,0,0,0,0,0.7795125,0,0,0,1,1,0,0,0,0,0.755343,0,0,0,0,0.952393,0,0,0,0,0.7730491,0,0,0,0,0.8365204,0,0,0,0,0.8378589,0,0,0,0,0.7834388,0,0,0,0,0.9717084,0,0,0,0,0.7760319,0,0,0,1,1,0,0,1,0,0.3023001,0.6435333,0.6350877,0.885613,0.4644242,0.01775921,0.07351959,1,0.4285714,0,0,1,0,1,0,0,1,0.2759357,-0.9611762,0.4065893,-0.1398849,-0.9901679,0.5336907,0,0.1241846
PY,2,8940,8940,0,-0.1122223,0.1128182,0.007948239,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4468717,0,0,0,1,1,0,0,1,0,0.4178163,0,0,0,1,1,0,0,1,0,0.1963587,0.5170743,0.3926187,0.9704609,0.2412588,0,0,1,0.4,0,0,0.4266663,0,0,0,1,1,-0.8543107,-0.5197629,0.1369027,-0.6823643,-0.7310125,0.3629042,0,0.66847
PY,0,8945,8945,0,-0.114067,0.1033391,0.374251,0,0,0,0,0,0.934104,0,0,0,0,0.9912689,0,0,0,0,0.7873821,0,0,0,0,0.8787705,0,0,0,0,0.7137501,0,0,0,0,0.8293585,0,0,0,0,0.6865595,0,0,0,0,0.8274398,0,0,1,0,0.1321937,0,0,0,0,0.8724555,0,0,1,0,0.05983803,0,0,0,0,0.9784341,0,0,1,0,0.04006739,0.6128381,0.6751092,0.6790018,0.7341366,0,8.401275E-05,1,0.8571429,0,0,1,0,1,0,0,1,0.1235964,-0.9923325,0.4223339,-0.3380841,-0.9411157,0.515856,0,0.1220749
PY,1,8945,8945,0,-0.1046772,0.0954984,-0.1258733,0,0,0,0,0,0.8470023,0,0,0,0,0.7767373,0,0,0,0,0.9899187,0,0,0,0,0.7548124,0,0,0,0,0.9586371,0,0,0,0,0.7747099,0,0,0,0,0.8388762,0,0,0,0,0.8423238,0,0,0,0,0.7832513,0,0,0,0,0.9807991,0,0,0,0,0.7736589,0,0,0,1,1,0,0,1,0,0.3156611,0.6437268,0.6358681,0.8911442,0.4537203,0.01820351,0.07195136,1,0.4285714,0,0,1,0,1,0,0,1,0.2890698,-0.9573081,0.407646,-0.1261658,-0.9920092,0.5343656,0,0.1220749
PY,2,8945,8945,0,-0.1130246,0.1136505,0.001638748,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4473773,0,0,0,1,1,0,0,1,0,0.4180242,0,0,0,1,1,0,0,1,0,0.2038317,0.5170781,0.3926034,0.9710602,0.2388349,0,0,1,0.4,0,0,0.4433329,0,0,0,1,1,-0.8530588,-0.5218147,0.1369237,-0.6805694,-0.7326836,0.3629529,0,0.670409
PY,0,8950,8950,0,-0.2022432,0.1920063,-1,0,0,0,0,1,1,0,0,0,0,0.9246992,0,0,0,0,0.8466086,0,0,0,0,0.8472714,0,0,0,0,0.7415734,0,0,0,0,0.8227357,0,0,0,0,0.692959,0,0,0,0,0.8437896,0,0,0,0,0.6849818,0,0,0,0,0.9166644,0,0,1,0,0.08232506,1,0,0,0,0.09061779,0,0,1,0,0.04787225,0.6128616,0.6761586,0.760431,0.6494187,0.003273522,0.1117942,1,0.8571429,0,0,1,0,1,0,0,1,0.2412603,-0.9704605,0.4236825,-0.2227762,-0.9748697,0.5165868,0,0.1221336
PY,1,8950,8950,0,-0.08713312,0.07647655,0.0644481,0,0,0,0,0,0.8643056,0,0,0,0,0.784173,0,0,0,1,1,0,0,0,0,0.7548817,0,0,0,0,0.9289295,0,0,0,0,0.7675905,0,0,0,0,0.8227204,0,0,0,0,0.8260286,0,0,0,0,0.7758399,0,0,0,0,0.9495041,0,0,0,0,0.7734643,0,0,0,1,1,0,0,1,0,0.281756,0.6440384,0.6371154,0.8725101,0.488596,0.02287222,0.09808379,1,0.4285714,0,0,1,0,1,0,0,1,0.2535157,-0.9673313,0.40934,-0.1623697,-0.98673,0.5354023,0,0.1221336
PY,2,8950,8950,0,-0.1140582,0.1147359,-0.002523416,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.447483,0,0,0,1,1,0,0,1,0,0.4180684,0,0,0,1,1,0,0,1,0,0.2054456,0.5170789,0.3925998,0.9711831,0.2383347,7.450581E-09,0,1,0.4,0,0,0.4599996,0,0,0,1,1,-0.8528015,-0.5222353,0.1369286,-0.6802011,-0.7330256,0.3629364,0,0.6734725
PY,0,8955,8955,0,-0.112759,0.1014358,0.6184337,0,0,0,0,0,0.7952147,0,0,0,0,0.9561191,0,0,0,0,0.7135947,0,0,0,0,0.9691707,0,0,0,0,0.6804378,0,0,0,0,0.8682721,0,0,1,0,0.1596134,0,0,0,0,0.8267702,0,0,1,0,0.06342573,0,0,0,0,0.8318542,0,0,1,0,0.04095366,0,0,0,0,0.8850073,0,0,1,0,0.03149327,0.6125392,0.6786291,0.5225316,0.8526199,-0.04161695,0.1710417,1,0.8571429,0,0,1,0,1,0,0,1,-0.06425616,-0.9979334,0.4265263,-0.5074118,-0.8617037,0.5178521,0,0.1260585
PY,1,8955,8955,0,-0.08529663,0.07459632,0.05079085,0,0,0,0,0,0.8543239,0,0,0,0,0.7794061,0,0,0,1,1,0,0,0,0,0.7539365,0,0,0,0,0.9398001,0,0,0,0,0.7702914,0,0,0,0,0.8272901,0,0,0,0,0.8332907,0,0,0,0,0.77621,0,0,0,0,0.9641179,0,0,0,0,0.770177,0,0,0,1,1,0,0,1,0,0.3004863,0.6442252,0.6379425,0.8822234,0.4708312,0.01748141,0.07461978,1,0.4285714,0,0,1,0,1,0,0,1,0.2747473,-0.9615165,0.4104427,-0.1404085,-0.9900936,0.5360652,0,0.1260585
PY,2,8955,8955,0,-0.1152179,0.1159637,-0.004799911,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4473232,0,0,0,1,1,0,0,1,0,0.4180033,0,0,0,1,1,0,0,1,0,0.2029804,0.5170779,0.3926041,0.9709938,0.2391047,-6.259233E-05,0.000254184,1,0.4,0,0,0.4766662,0,0,0,1,1,-0.8532019,-0.521581,0.1369228,-0.680774,-0.7324935,0.3629197,0,0.6754694
PY,0,8960,8960,0,-0.1131795,0.1023418,0.3871589,0,0,0,0,0,0.9215714,0,0,0,0,0.9928085,0,0,0,0,0.7774611,0,0,0,0,0.8795345,0,0,0,0,0.7052028,0,0,0,0,0.8296056,0,0,0,0,0.6787125,0,0,0,0,0.8272415,0,0,1,0,0.1305697,0,0,0,0,0.8717543,0,0,1,0,0.05952222,0,0,0,0,0.9769951,0,0,1,0,0.03994184,0.6128368,0.6786385,0.677313,0.735695,-9.313226E-10,8.60095E-05,1,0.8571429,0,0,1,0,1,0,0,1,0.1287612,-0.9916756,0.4268051,-0.3319013,-0.9433142,0.5182632,0,0.1244114
PY,1,8960,8960,0,-0.1044312,0.0952227,-0.1163176,0,0,0,0,0,0.8467489,0,0,0,0,0.7758139,0,0,0,0,0.9907477,0,0,0,0,0.7533173,0,0,0,0,0.9485108,0,0,0,0,0.7725641,0,0,0,0,0.8308762,0,0,0,0,0.8392508,0,0,0,0,0.7764399,0,0,0,0,0.9761328,0,0,0,0,0.7675318,0,0,0,1,1,0,0,1,0,0.3173725,0.6444146,0.6387236,0.8896236,0.4566947,0.01794844,0.07200143,1,0.4285714,0,0,1,0,1,0,0,1,0.2916089,-0.9565377,0.4114996,-0.1228255,-0.9924284,0.5367422,0,0.1244114
