# mode=ONNX timeScale=1 fixedDeltaTime=0.01999999 obsLen=89
# sensors=RayPerceptionSensor:0-64:65|VectorSensor_size24:65-88:24
# agents=0=Arena_0/Agent_Blue_0|1=Arena_0/Agent_Blue_1|2=Arena_0/Agent_Blue_2
mode,agentIdx,acadStep,agentStep,episodes,c0,c1,c2,d0,o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88
ONNX,1,5120,72,1,-1,-0.0272526,0.0477861,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.2946654,0,0,1,0,0.4780361,0,0,0,1,1,0,0,1,0,0.522525,0,0,1,0,0.4130216,0,0,1,0,0.6489953,0,0,1,0,0.3591603,0,0,1,0,0.5234011,0,0,1,0,0.3380874,0,0,0,0,0.5621124,0,0,1,0,0.7283947,0.7507719,0.3693135,-0.2165403,0.9762737,-0.7991744,0.1050321,0.79,0.9466667,0,0,0.08999994,0,0,1,0,1,-0.8783354,0.4780448,0.4795156,-0.08247216,0.9965934,0.581355,0,0.8955581
ONNX,2,5120,72,1,-1,-0.2143214,-0.02091484,1,0,1,0,0,0.575277,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.5135075,0,0,1,0,0.8526045,0,0,1,0,0.5227414,0,0,1,0,0.3958843,0,0,1,0,0.3436885,0,0,1,0,0.2592652,0,0,1,0,0.3956681,0,0,1,0,0.5264224,0.4376858,0.5595769,0.7395493,0.6731024,-0.4839042,0.534934,0.32,0.9466667,0,0,0,0,0,1,0,1,0.8368827,-0.5473822,0.1654823,-0.02793914,0.9996097,0.3982583,1,0.7155278
ONNX,0,5125,77,3,0.6973945,0.916366,-0.05885407,0,0,0,1,0,0.4519472,0,0,1,0,0.4455742,0,0,1,0,0.2669838,0,0,0,1,1,0,0,1,0,0.3058644,0,0,1,0,0.9741853,0,0,1,0,0.3821106,0,0,1,0,0.392194,0,0,0,0,0.6466309,0,0,1,0,0.3218106,0,0,0,0,0.5942514,0,0,1,0,0.285914,0,0,0,0,0.5785758,0.1959619,0.72383,0.9843708,0.1761086,0.05956466,-0.004386667,1,0.9733334,0,1,0.2333332,0,0,0,1,1,0.831998,0.5547786,0.5807742,0.1333769,0.9910655,0.6420488,0,0.6984284
ONNX,1,5125,77,1,-1,0.8083584,-0.02153289,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.294717,0,0,1,0,0.4836764,0,0,0,1,1,0,0,1,0,0.530835,0,0,1,0,0.3987218,0,0,1,0,0.6605736,0,0,1,0,0.3450556,0,0,1,0,0.5361817,0,0,1,0,0.3314815,0,0,0,0,0.5748649,0,0,1,0,0.7129675,0.7439424,0.3676592,-0.2018602,0.9794143,-0.333115,-0.07817332,0.79,0.9333333,0,1,0.009999996,0,0,1,0,1,-0.8800036,0.474967,0.4700485,-0.08344735,0.9965121,0.5735765,0,0.8994104
ONNX,2,5125,77,1,-1,-0.0463508,-0.2290799,1,0,1,0,0,0.5681015,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9955716,0,0,1,0,0.5253774,0,0,1,0,0.8434768,0,0,1,0,0.5339994,0,0,1,0,0.2594835,0,0,1,0,0.3554929,0,0,1,0,0.6856979,0,0,1,0,0.4084017,0,0,0,1,1,0.4323631,0.5633595,0.7351108,0.677947,-0.2609116,0.1841884,0.32,0.9333333,0,1,0,0,0,1,0,1,0.8557144,-0.5174484,0.1727564,0.01616341,0.9998693,0.3950901,1,0.6984284
ONNX,0,5130,82,3,0.01254107,0.4948437,0.3718873,0,0,0,1,0,0.4272735,0,0,1,0,0.4194225,0,0,1,0,0.2408978,0,0,0,1,1,0,0,1,0,0.2775888,0,0,1,0,0.9458851,0,0,1,0,0.3497339,0,0,0,1,1,0,0,0,0,0.6549814,0,0,1,0,0.3103372,0,0,0,0,0.6048594,0,0,1,0,0.2742087,0,0,0,0,0.5914834,0.2076671,0.7180213,0.9809465,0.1942779,0.8259563,-0.4040988,1,0.9733334,0,0,0.2499998,0,0,0,1,1,0.8486509,0.5289535,0.5616865,0.136771,0.9906027,0.6149858,0,0.6531539
ONNX,1,5130,82,1,-0.2580565,0.2995507,-0.1716952,0,0,0,1,0,0.5023406,0,0,0,1,1,0,0,1,0,0.2911614,0,0,1,0,0.478614,0,0,0,1,1,0,0,1,0,0.5243184,0,0,1,0,0.3865303,0,0,0,0,0.8216217,0,0,1,0,0.3352371,0,0,1,0,0.5484868,0,0,1,0,0.3219716,0,0,0,0,0.5849963,0,0,1,0,0.7051725,0.7403311,0.369505,-0.208481,0.9780264,-0.2256481,0.1145634,0.79,0.9333333,0,1,0.02666666,0,0,1,0,1,-0.8779443,0.4787628,0.4638436,-0.08668382,0.9962359,0.5720155,0,0.9030948
ONNX,2,5130,82,1,-1,-0.1644053,0.4097664,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.963075,0,0,1,0,0.5377709,0,0,1,0,0.8295769,0,0,1,0,0.5374633,0,0,1,0,0.2319115,0,0,1,0,0.3641555,0,0,1,0,0.5473406,0,0,1,0,0.3991018,0,0,0,1,1,0.4281907,0.5671413,0.6844599,0.7290506,-0.258221,0.2208484,0.32,0.9333333,0,1,0,0,0,1,0,1,0.8326014,-0.5538727,0.1798922,0.09226108,0.9957349,0.3879595,1,0.6531539
ONNX,0,5135,87,3,0.3226903,1,-0.1790071,1,0,0,1,0,0.4030551,0,0,1,0,0.4066213,0,0,1,0,0.4221089,0,0,0,1,1,0,0,1,0,0.2358703,1,0,0,0,0.5320634,0,0,1,0,0.2829826,0,0,1,0,0.3419513,0,0,1,0,0.3791547,0,0,1,0,0.2910824,0,0,0,0,0.6229342,0,0,1,0,0.2658649,0,0,0,0,0.5923319,0.2155419,0.718812,0.9969056,0.07860827,0.4648705,0.02482504,1,0.9733334,0,0,0.2666664,0,0,0,1,1,0.792101,0.6103901,0.5542942,0.0377735,0.9992863,0.5994574,0,0.6190999
ONNX,1,5135,87,1,-0.8868422,-0.2242482,-0.02049456,1,0,0,1,0,0.3787091,0,0,0,1,1,0,0,1,0,0.2945445,0,0,1,0,0.4684295,0,0,0,1,1,0,0,1,0,0.5058929,0,0,1,0,0.3642263,0,0,0,0,0.8862708,0,0,1,0,0.321249,0,0,1,0,0.5787356,0,0,1,0,0.7060428,0,0,0,0,0.605475,0,0,1,0,0.7016113,0.7376398,0.3713838,-0.2609065,0.965364,-0.2830824,0.1918915,0.79,0.9333333,0,0,0.04333332,0,0,1,0,1,-0.8526902,0.5224169,0.4590001,-0.03872447,0.9992499,0.5595142,0,0.9143684
ONNX,2,5135,87,1,-0.9282121,-0.7952769,0.2761757,1,0,1,0,0,0.5465196,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9978703,0,0,1,0,0.5475884,0,0,1,0,0.8313957,0,0,1,0,0.564085,0,0,1,0,0.2175441,0,0,1,0,0.3908996,0,0,0,0,0.9495215,0,0,1,0,0.4575441,0,0,1,0,0.4791229,0.4220175,0.5721405,0.7723893,0.6351495,-0.5113962,0.4482096,0.32,0.9333333,0,0,0,0,0,1,0,1,0.9137648,-0.4062437,0.1898044,0.007857591,0.999969,0.3809386,1,0.6190999
ONNX,0,5140,92,3,0.4757353,0.6099229,0.09665625,1,0,0,1,0,0.3969343,0,0,1,0,0.3952146,0,0,1,0,0.421491,0,0,0,1,1,0,0,1,0,0.2342957,0,0,1,0,0.9382398,0,0,1,0,0.287425,0,0,0,1,1,0,0,0,0,0.6758681,0,0,1,0,0.2982831,0,0,0,0,0.6141236,0,0,1,0,0.2682489,0,0,0,0,0.5919574,0.2193969,0.7179576,0.9909114,0.134517,0.06827566,-0.01222777,1,0.97,0,1,0.2833331,0,0,0,1,1,0.8287969,0.5595497,0.5492973,0.1121141,0.9936954,0.5888842,0,0.588663
ONNX,1,5140,92,1,-0.1381391,-0.1896161,-0.07555892,0,0,0,1,0,0.2955661,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4792923,0,0,1,0,0.4156025,0,0,1,0,0.5167623,0,0,1,0,0.3385099,0,0,0,0,0.9259666,0,0,1,0,0.2991465,0,0,1,0,0.6072109,0,0,1,0,0.6853577,0,0,0,0,0.62932,0,0,1,0,0.6820826,0.7286139,0.3662697,-0.2671167,0.9636642,-0.5217648,-0.2974067,0.79,0.92,0,1,0.05999997,0,0,1,0,1,-0.8353646,0.5496964,0.4479206,-0.01999217,0.9998002,0.552223,0,0.9246866
ONNX,2,5140,92,1,-0.7629654,-0.4063995,0.05600719,1,0,1,0,0,0.5454621,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.5707999,0,0,0,0,0.941992,0,0,1,0,0.4310771,0,0,1,0,0.2127135,0,0,1,0,0.4350792,0,0,0,0,0.9249415,0,0,1,0,0.5255975,0,0,1,0,0.4532383,0.4126665,0.5742928,0.8245224,0.5658294,-0.5390252,0.1439341,0.32,0.92,0,1,0,0,0,1,0,1,0.9650909,-0.2619158,0.1973467,-0.03159326,0.9995009,0.3786394,1,0.588663
ONNX,0,5145,97,3,0.07132809,1,-0.3813163,1,0,0,1,0,0.3950111,0,0,1,0,0.3961018,0,0,1,0,0.4163081,0,0,0,1,1,0,0,1,0,0.2290667,1,0,0,0,0.5046064,0,0,1,0,0.2775782,0,0,1,0,0.3470408,0,0,1,0,0.3780116,0,0,1,0,0.2927293,0,0,0,0,0.6199636,0,0,1,0,0.2654927,0,0,0,0,0.593232,0.2196119,0.7178271,0.9945385,0.1043702,0.03718655,-0.02320343,1,0.97,0,1,0.2999997,0,0,0,1,1,0.8115481,0.5842856,0.5489231,0.1113015,0.9937868,0.5892341,0,0.5786496
ONNX,1,5145,97,1,0.02190761,0.6794049,-0.001458317,0,0,0,1,0,0.2826405,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4773745,0,0,1,0,0.4050021,0,0,1,0,0.5115713,0,0,1,0,0.333089,0,0,0,0,0.9555389,0,0,1,0,0.2964343,0,0,1,0,0.6192994,0,0,1,0,0.6832507,0,0,0,0,0.6367789,0,0,1,0,0.68377,0.7285841,0.3661868,-0.2899143,0.9570526,-0.01147078,-0.03290028,0.79,0.92,0,1,0.07666662,0,0,1,0,1,-0.8219079,0.5696205,0.447916,-0.004089981,0.9999917,0.5352579,0,0.9342056
ONNX,2,5145,97,1,-0.4234861,0.1414696,0.2767757,0,0,1,0,0,0.5336339,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.5794626,0,0,0,0,0.9425654,0,0,1,0,0.4218907,0,0,1,0,0.2088534,0,0,1,0,0.4490466,0,0,0,0,0.9177994,0,0,0,1,1,0,0,1,0,0.4464101,0.4092353,0.5761251,0.83435,0.551235,-0.2143662,0.1164198,0.32,0.92,0,1,0,0,0,1,0,1,0.9743212,-0.2251623,0.201841,0.004079819,0.9999917,0.3718724,1,0.5786496
ONNX,0,5150,102,3,0.004332989,0.5973455,0.1919914,1,0,0,1,0,0.3866878,0,0,1,0,0.37701,0,0,1,0,0.214326,0,0,1,0,0.3882227,0,0,1,0,0.2294521,0,0,0,1,1,0,0,1,0,0.2931185,1,0,0,0,0.5021548,0,0,0,0,0.6444443,0,0,1,0,0.3189434,0,0,0,0,0.5995851,0,0,1,0,0.2793447,0,0,0,0,0.590318,0.2268196,0.7188247,0.974938,0.2224771,0.9585844,0.1479629,1,0.97,0,0,0.3166664,0,0,0,1,1,0.8837946,0.4678752,0.5426972,0.2482352,0.9686999,0.5820793,0,0.5623981
ONNX,1,5150,102,1,-0.5578052,0.4692448,-0.1410881,0,0,0,1,0,0.2769658,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4717746,0,0,1,0,0.4026721,0,0,1,0,0.5055114,0,0,1,0,0.3312333,0,0,0,0,0.9586058,0,0,1,0,0.2948223,0,0,1,0,0.6214651,0,0,1,0,0.6817352,0,0,0,0,0.6385759,0,0,1,0,0.6823262,0.7279156,0.3686782,-0.2903527,0.9569197,-0.04457743,0.1659921,0.79,0.92,0,1,0.09333327,0,0,1,0,1,-0.8259321,0.5637697,0.4457496,-0.003531635,0.9999937,0.5211099,0,0.9329688
ONNX,2,5150,102,1,-0.3203739,-0.170247,-0.001263995,0,0,1,0,0,0.5337595,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.5768815,0,0,0,1,1,0,0,1,0,0.5884715,0,0,0,0,0.9666733,0,0,1,0,0.4150677,0,0,1,0,0.8125238,0,0,1,0,0.479196,0,0,1,0,0.2050465,0,0,0,1,1,0,0,1,0,0.5536658,0.40882,0.5780804,0.8790684,0.4766957,-0.02430014,0.1378492,0.32,0.92,0,1,0,0,0,1,0,1,0.9898801,-0.1419068,0.2049173,-0.04824644,0.9988354,0.3683324,1,0.5623981
ONNX,0,5155,107,3,0.6795782,0.6457338,0.0008301934,1,0,0,1,0,0.3692791,0,0,1,0,0.3651826,0,0,1,0,0.3950051,0,0,0,1,1,0,0,1,0,0.2032817,0,0,1,0,0.9034106,0,0,1,0,0.2524955,0,0,0,1,1,0,0,1,0,0.3586619,0,0,1,0,0.3089495,0,0,0,0,0.6049107,0,0,1,0,0.2755329,0,0,0,0,0.5871412,0.2325809,0.7199504,0.986576,0.1633039,0.02993402,0.004732042,1,0.9666666,0,1,0.333333,0,0,0,1,1,0.86156,0.507656,0.5382318,0.2014665,0.9794955,0.5652531,0,0.5475501
ONNX,1,5155,107,1,-0.4949015,-0.1077155,-0.01413571,1,0,0,1,0,0.2741732,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3626373,0,0,1,0,0.4898413,0,0,1,0,0.3034406,0,0,1,0,0.5525891,0,0,1,0,0.2735352,0,0,1,0,0.6683457,0,0,1,0,0.6627808,0,0,1,0,0.5634159,0,0,1,0,0.5708821,0.7205611,0.371556,-0.3324683,0.9431145,-0.5937957,0.2238207,0.79,0.92,0,0,0.1099999,0,0,1,0,1,-0.8013048,0.5982563,0.4334936,0.03965923,0.9992133,0.511788,0,0.9196075
ONNX,2,5155,107,1,-0.2173933,-0.39023,0.04937251,0,0,1,0,0,0.5176672,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.5810322,0,0,0,1,1,0,0,1,0,0.5926502,0,0,0,0,0.9635727,0,0,1,0,0.419555,0,0,1,0,0.8097053,0,0,1,0,0.4843145,0,0,1,0,0.2037248,0,0,0,1,1,0,0,1,0,0.5399519,0.4069376,0.5793276,0.8788791,0.4770447,-0.1668262,0.1105088,0.32,0.92,0,0,0,0,0,1,0,1,0.991194,-0.1324178,0.2077638,-0.04037631,0.9991846,0.3598834,1,0.5475501
ONNX,0,5160,112,3,0.7312171,0.7111479,0.1590867,0,0,0,1,0,0.3683892,0,0,1,0,0.3643248,0,0,1,0,0.394027,0,0,0,1,1,0,0,1,0,0.2021765,0,0,1,0,0.9017332,0,0,1,0,0.251094,0,0,0,1,1,0,0,1,0,0.3565992,0,0,1,0,0.3081233,0,0,0,0,0.6056212,0,0,1,0,0.274817,0,0,0,0,0.5877944,0.2329729,0.7196543,0.9866185,0.1630465,0.04549204,-0.03437924,1,0.9666666,0,1,0.3499997,0,0,0,1,1,0.8615901,0.5076048,0.5374873,0.2195083,0.9756107,0.5739693,0,0.5401132
ONNX,1,5160,112,1,-0.4974074,-0.4272096,0.1783992,1,0,0,1,0,0.2811853,0,0,1,0,0.4642275,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3473123,0,0,1,0,0.4956373,0,0,1,0,0.2910959,0,0,1,0,0.5583927,0,0,1,0,0.2627334,0,0,1,0,0.6847447,0,0,1,0,0.652593,0,0,1,0,0.5763136,0,0,1,0,0.5191316,0.7160282,0.36874,-0.3366532,0.9416287,-0.274493,-0.171203,0.79,0.92,0,0,0.1266666,0,0,1,0,1,-0.7897233,0.6134633,0.4281128,0.06915417,0.997606,0.5003561,0,0.9208873
ONNX,2,5160,112,1,-0.5050403,-0.7578756,0.1681574,0,0,1,0,0,0.5251874,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.5879359,0,0,0,1,1,0,0,1,0,0.6018891,0,0,0,0,0.9694592,0,0,1,0,0.4305441,0,0,1,0,0.2038883,0,0,1,0,0.4995227,0,0,0,0,0.8988299,0,0,1,0,0.6950662,0,0,1,0,0.5427388,0.4037012,0.5793933,0.8861725,0.4633557,-0.2079632,0.005510707,0.32,0.92,0,0,0,0,0,1,0,1,0.9954873,-0.09489489,0.2097059,-0.009744436,0.9999526,0.3659399,1,0.5401132
ONNX,0,5165,117,3,0.4230872,0.884418,0.2339403,0,0,0,1,0,0.3647808,0,0,1,0,0.3649988,0,0,1,0,0.3853235,0,0,0,1,1,0,0,1,0,0.1940773,0,0,1,0,0.914086,0,0,1,0,0.2360437,0,0,0,1,1,0,0,1,0,0.3234117,0,0,1,0,0.2979641,0,0,0,0,0.6148583,0,0,1,0,0.2695519,0,0,0,0,0.5896627,0.2334448,0.7192839,0.9935319,0.1135536,0.04876801,-0.0398834,1,0.9666666,0,0,0.3666663,0,0,0,1,1,0.8353541,0.5497125,0.5365744,0.1676202,0.9858517,0.5741684,0,0.522297
ONNX,1,5165,117,1,-0.6776671,0.2477845,0.02084879,0,0,0,1,0,0.2876533,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3575585,0,0,1,0,0.5190494,0,0,1,0,0.2932635,0,0,0,1,1,0,0,1,0,0.2604687,0,0,1,0,0.6605952,0,0,1,0,0.649103,0,0,0,0,0.6730771,0,0,1,0,0.648561,0.7129276,0.3636991,-0.283378,0.9590083,-0.1930096,-0.2985793,0.79,0.92,0,0,0.1433332,0,0,1,0,1,-0.8107224,0.5854307,0.426069,0.02820592,0.9996022,0.5071086,0,0.9388379
ONNX,2,5165,117,1,-1,-0.3796663,0.3875754,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.6054597,0,0,0,1,1,0,0,1,0,0.6276599,0,0,0,0,0.9897993,0,0,1,0,0.4620386,0,0,1,0,0.2034632,0,0,1,0,0.5458276,0,0,0,0,0.8941612,0,0,1,0,0.6716949,0,0,1,0,0.5838454,0.3958831,0.580477,0.909403,0.4159161,-0.458309,0.073426,0.32,0.92,0,0,0,0,0,1,0,1,0.9999756,0.006987572,0.2161158,-0.04585314,0.9989482,0.3767469,1,0.522297
ONNX,0,5170,122,3,-0.1656936,1,0.02234918,1,0,0,1,0,0.3293298,0,0,1,0,0.3352487,0,0,1,0,0.3417189,0,0,0,1,1,0,0,1,0,0.3761474,1,0,0,0,0.4108945,0,0,1,0,0.1745214,0,0,0,1,1,0,0,1,0,0.2286909,0,0,1,0,0.2720276,0,0,1,0,0.3597463,0,0,1,0,0.2510062,0,0,0,0,0.607226,0.248608,0.713289,0.999188,0.04029387,0.8516614,-0.3660117,1,0.9666666,0,0,0.383333,0,0,0,1,1,0.8068836,0.5907108,0.514439,0.07564822,0.9971347,0.5537186,0,0.4669551
ONNX,1,5170,122,1,-1,0.03527613,-0.08924438,0,0,0,0,1,1,0,0,1,0,0.4734534,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3281209,0,0,1,0,0.5189494,0,0,1,0,0.2684027,0,0,1,0,0.5959553,0,0,1,0,0.2379266,0,0,1,0,0.685112,0,0,1,0,0.627757,0,0,1,0,0.6240253,0,0,1,0,0.6262732,0.7030649,0.3643625,-0.2770906,0.9608438,-0.5722802,0.03999731,0.79,0.92,0,0,0.1599999,0,0,1,0,1,-0.8086936,0.5882301,0.4112731,0.05472663,0.9985014,0.5049956,0,0.9355732
ONNX,2,5170,122,1,-1,0.04063267,-0.009757837,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.6236123,0,0,0,1,1,0,0,1,0,0.4497557,0,0,0,1,1,0,0,1,0,0.5122529,0,0,0,0,0.9331285,0,0,0,1,1,0,0,1,0,0.1880179,0,0,1,0,0.637623,0,0,0,0,0.8897572,0.3909901,0.5859365,0.9531871,0.302381,-0.1870527,0.2360801,0.32,0.9066667,0,1,0,0,0,1,0,1,0.9897441,0.1428519,0.2270528,-0.1440558,0.9895695,0.3829609,1,0.4669551
ONNX,0,5175,127,3,0.0825485,1,-0.2405769,1,0,0,1,0,0.3206345,0,0,1,0,0.3269368,0,0,1,0,0.3321377,0,0,0,1,1,0,0,1,0,0.3649008,1,0,0,0,0.3926779,0,0,1,0,0.1619672,0,0,0,1,1,0,0,1,0,0.2112778,0,0,1,0,0.2730747,0,0,1,0,0.3297441,0,0,1,0,0.2524349,0,0,0,0,0.6060321,0.2525195,0.7140925,0.9994462,0.03327733,0.06886861,0.01378014,1,0.9633333,0,1,0.01333333,0,0,0,1,1,0.8091254,0.5876361,0.5116576,0.07115854,0.9974651,0.5480288,0,0.4495062
ONNX,1,5175,127,1,-0.6391466,-0.7443179,0.5420344,1,0,0,0,1,1,0,0,1,0,0.2824745,0,0,1,0,0.3797302,0,0,0,1,1,0,0,1,0,0.2799433,0,0,1,0,0.5206182,0,0,1,0,0.2315736,0,0,1,0,0.5926694,0,0,1,0,0.2511498,0,0,1,0,0.7373661,0,0,1,0,0.5986235,0,0,1,0,0.6282396,0,0,1,0,0.5254735,0.6907842,0.3610649,-0.3039173,0.9526984,-0.7022654,-0.197037,0.79,0.92,0,0,0,0,0,1,0,1,-0.77404,0.6331366,0.3952273,0.1193455,0.9928528,0.5060161,1,0.9270574
ONNX,2,5175,127,1,-0.784597,0.521005,0.1962131,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.6266537,0,0,0,1,1,0,0,1,0,0.4681613,0,0,0,1,1,0,0,1,0,0.5151883,0,0,1,0,0.1848884,0,0,0,1,1,0,0,1,0,0.1974979,0,0,1,0,0.6522229,0,0,0,0,0.8780046,0.3894887,0.5913953,0.9522558,0.3053015,-0.09094162,0.3290507,0.32,0.9066667,0,1,0,0,0,1,0,1,0.9911008,0.1331136,0.2357199,-0.1198042,0.9927976,0.3815345,1,0.4495062
ONNX,0,5180,132,3,0.6747414,0.4031877,0.03828308,1,0,0,1,0,0.3207367,0,0,1,0,0.3212989,0,0,1,0,0.338387,0,0,1,0,0.9805083,0,0,1,0,0.1932916,0,0,1,0,0.8646663,0,0,1,0,0.1718127,0,0,0,1,1,0,0,1,0,0.2346376,0,0,1,0,0.2839876,0,0,0,0,0.6277399,0,0,1,0,0.2572591,0,0,0,0,0.6012986,0.2532555,0.7140898,0.9940803,0.1086481,0.07046051,0.001867724,1,0.96,0,1,0.02999999,0,0,0,1,1,0.8521104,0.523362,0.5109518,0.1378729,0.99045,0.5437821,0,0.442361
ONNX,1,5180,132,1,-0.4457967,-0.381528,-0.1590735,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.5186611,0,0,1,0,0.3357186,0,0,1,0,0.5796067,0,0,1,0,0.2568024,0,0,0,0,0.9218544,0,0,1,0,0.2174162,0,0,1,0,0.6567541,0,0,1,0,0.8200836,0,0,0,0,0.6898781,0,0,1,0,0.591034,0.6884776,0.3567303,-0.1380742,0.9904219,-0.1326527,-0.2064986,0.79,0.9066667,0,1,0,0,0,1,0,1,-0.8604939,0.5094607,0.3944448,-0.04587956,0.998947,0.5168789,1,0.9342669
ONNX,2,5180,132,1,-1,0.1372347,-0.1214736,0,0,0,0,1,1,0,0,1,0,0.6174524,0,0,0,1,1,0,0,1,0,0.6296012,0,0,0,1,1,0,0,1,0,0.4606214,0,0,0,1,1,0,0,1,0,0.534499,0,0,0,0,0.9272034,0,0,1,0,0.7443222,0,0,1,0,0.1641665,0,0,1,0,0.6469551,0,0,0,0,0.8594626,0.3914265,0.5972248,0.9692547,0.2460599,0.2673381,0.7616357,0.32,0.9066667,0,0,0,0,0,1,0,1,0.9859399,0.167101,0.242706,-0.1781211,0.9840087,0.3746405,1,0.442361
ONNX,0,5185,137,3,0.725588,1,-0.08605199,1,0,0,1,0,0.3201083,0,0,1,0,0.3215725,0,0,1,0,0.3367282,0,0,1,0,0.9847461,0,0,1,0,0.3765817,1,0,0,0,0.360347,0,0,1,0,0.1693663,0,0,0,1,1,0,0,1,0,0.2295021,0,0,1,0,0.2817312,0,0,0,0,0.6304397,0,0,1,0,0.2560599,0,0,0,0,0.602127,0.2533597,0.7139497,0.9953152,0.09668446,0.02350506,-0.03187164,1,0.9566666,0,1,0.04666665,0,0,0,1,1,0.8457489,0.5335813,0.5106803,0.1252396,0.9921267,0.5439289,0,0.4185887
ONNX,1,5185,137,1,0.1661516,-0.2812231,0.007296155,0,0,1,0,0,0.7523751,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3086661,0,0,1,0,0.5666769,0,0,1,0,0.2422897,0,0,0,0,0.9751745,0,0,1,0,0.2169777,0,0,1,0,0.6816657,0,0,1,0,0.6021093,0,0,0,0,0.7051992,0,0,1,0,0.5878176,0.6871638,0.3551529,-0.187377,0.9822881,-0.0892456,-0.1116273,0.79,0.9066667,0,1,0,0,0,1,0,1,-0.8296649,0.5582617,0.3935178,0.009199232,0.9999577,0.5189267,1,0.958029
ONNX,2,5185,137,1,-0.7432448,-0.4364673,0.1577906,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.6287726,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9942013,0,0,1,0,0.5236798,0,0,1,0,0.1421636,0,0,0,1,1,0,0,1,0,0.1561518,0,0,1,0,0.6908218,0,0,0,0,0.8336346,0.3896519,0.6102777,0.9591612,0.2828604,-0.1130528,0.7460428,0.32,0.9066667,0,0,0,0,0,1,0,1,0.9941689,0.1078342,0.2624542,-0.09084907,0.9958646,0.3698874,1,0.4185887
ONNX,0,5190,142,3,0.5930595,1,-0.02790571,1,0,0,1,0,0.3198122,0,0,1,0,0.319251,0,0,1,0,0.3386653,0,0,1,0,0.9736006,0,0,1,0,0.1907536,1,0,0,0,0.3459071,0,0,1,0,0.1723992,0,0,0,1,1,0,0,1,0,0.2378258,0,0,1,0,0.2852842,0,0,0,0,0.625981,0,0,1,0,0.2573578,0,0,0,0,0.6017875,0.2539264,0.7136293,0.9923381,0.1235532,0.05762793,-0.03176901,1,0.9566666,0,1,0.0633333,0,0,0,1,1,0.8602545,0.5098652,0.5097463,0.1620017,0.9867905,0.5494345,0,0.3959689
ONNX,1,5190,142,1,0.01162247,-0.564618,0.3846139,1,0,1,0,0,0.7435601,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3123271,0,0,1,0,0.5695723,0,0,1,0,0.244888,0,0,0,0,0.9702999,0,0,1,0,0.2202672,0,0,1,0,0.6786096,0,0,1,0,0.6041174,0,0,0,0,0.7028153,0,0,1,0,0.5894587,0.6879176,0.3542942,-0.185125,0.982715,0.0957536,-0.10921,0.79,0.9066667,0,0,0,0,0,1,0,1,-0.8298598,0.5579719,0.3951217,0.01486145,0.9998895,0.5131996,1,0.9819759
